timestamp,sensor_id,temperature,humidity
2026-01-02 19:00:00,sensor_02,23.32,54.37
2026-01-02 19:05:00,sensor_02,22.58,56.81
2026-01-02 19:10:00,sensor_03,23.12,58.52
2026-01-02 19:15:00,sensor_03,23.44,51.53
2026-01-02 19:20:00,sensor_01,22.23,56.97
2026-01-02 19:25:00,sensor_02,23.34,50.98
2026-01-02 19:30:00,sensor_03,22.74,54.03
2026-01-02 19:35:00,sensor_03,23.35,59.22
2026-01-02 19:40:00,sensor_02,22.69,54.8
2026-01-02 19:45:00,sensor_03,22.17,53.62
2026-01-02 19:50:00,sensor_03,22.25,55.57
2026-01-02 19:55:00,sensor_02,23.09,60.1
2026-01-02 20:00:00,sensor_03,23.4,52.2
2026-01-02 20:05:00,sensor_02,22.82,53.76
2026-01-02 20:10:00,sensor_03,23.59,58.86
2026-01-02 20:15:00,sensor_02,22.44,59.58
2026-01-02 20:20:00,sensor_03,23.23,55.66
2026-01-02 20:25:00,sensor_03,22.66,53.39
2026-01-02 20:30:00,sensor_02,22.94,60.06
2026-01-02 20:35:00,sensor_03,23.29,59.05
2026-01-02 20:40:00,sensor_02,22.84,57.22
2026-01-02 20:45:00,sensor_02,23.08,54.24
2026-01-02 20:50:00,sensor_03,23.77,-9.51
2026-01-02 20:55:00,sensor_01,22.98,55.55
2026-01-02 21:00:00,sensor_03,24.0,56.37
2026-01-02 21:05:00,sensor_01,23.02,58.61
2026-01-02 21:10:00,sensor_01,23.85,57.47
2026-01-02 21:15:00,sensor_03,24.31,53.55
2026-01-02 21:20:00,sensor_01,22.35,58.46
2026-01-02 21:25:00,sensor_02,23.19,56.33
2026-01-02 21:30:00,sensor_02,23.87,57.08
2026-01-02 21:35:00,sensor_01,23.48,58.64
2026-01-02 21:40:00,sensor_02,23.77,53.48
2026-01-02 21:45:00,sensor_03,23.28,55.64
2026-01-02 21:50:00,sensor_02,23.63,54.64
2026-01-02 21:55:00,sensor_01,23.51,52.57
2026-01-02 22:00:00,sensor_03,24.58,56.19
2026-01-02 22:05:00,sensor_02,24.13,60.52
2026-01-02 22:10:00,sensor_03,24.17,51.82
2026-01-02 22:15:00,sensor_01,23.79,55.44
2026-01-02 22:20:00,sensor_02,23.76,56.78
2026-01-02 22:25:00,sensor_03,23.78,55.75
2026-01-02 22:30:00,sensor_03,24.2,55.27
2026-01-02 22:35:00,sensor_02,23.79,52.9
2026-01-02 22:40:00,sensor_03,24.14,55.97
2026-01-02 22:45:00,sensor_03,25.04,53.99
2026-01-02 22:50:00,sensor_01,24.44,51.12
2026-01-02 22:55:00,sensor_01,23.84,57.89
2026-01-02 23:00:00,sensor_01,25.08,57.18
2026-01-02 23:05:00,sensor_01,24.28,55.36
2026-01-02 23:10:00,sensor_01,23.46,55.72
2026-01-02 23:15:00,sensor_01,23.98,57.41
2026-01-02 23:20:00,sensor_02,23.55,55.71
2026-01-02 23:25:00,sensor_01,24.31,57.07
2026-01-02 23:30:00,sensor_03,24.49,54.66
2026-01-02 23:35:00,sensor_02,25.32,57.88
2026-01-02 23:40:00,sensor_03,24.65,55.9
2026-01-02 23:45:00,sensor_01,24.37,55.65
2026-01-02 23:50:00,sensor_01,24.9,52.72
2026-01-02 23:55:00,sensor_03,23.38,55.83
2026-01-03 00:00:00,sensor_03,25.12,53.34
2026-01-03 00:05:00,sensor_03,25.39,53.72
2026-01-03 00:10:00,sensor_02,24.26,53.37
2026-01-03 00:15:00,sensor_01,25.57,52.87
2026-01-03 00:20:00,sensor_03,25.17,59.25
2026-01-03 00:25:00,sensor_01,24.79,57.66
2026-01-03 00:30:00,sensor_03,25.32,58.84
2026-01-03 00:35:00,sensor_01,26.14,52.55
2026-01-03 00:40:00,sensor_02,25.09,55.14
2026-01-03 00:45:00,sensor_01,25.12,52.41
2026-01-03 00:50:00,sensor_03,24.77,53.61
2026-01-03 00:55:00,sensor_01,24.58,53.16
2026-01-03 01:00:00,sensor_02,25.93,57.22
2026-01-03 01:05:00,sensor_02,25.09,53.95
2026-01-03 01:10:00,sensor_01,25.55,56.88
2026-01-03 01:15:00,sensor_03,25.28,55.95
2026-01-03 01:20:00,sensor_02,25.76,59.35
2026-01-03 01:25:00,sensor_02,25.68,51.78
2026-01-03 01:30:00,sensor_01,26.04,57.26
2026-01-03 01:35:00,sensor_02,25.26,57.03
2026-01-03 01:40:00,sensor_02,25.38,52.79
2026-01-03 01:45:00,sensor_03,25.03,56.76
2026-01-03 01:50:00,sensor_03,25.3,55.41
2026-01-03 01:55:00,sensor_03,25.71,54.29
2026-01-03 02:00:00,sensor_01,26.38,52.85
2026-01-03 02:05:00,sensor_02,25.54,53.06
2026-01-03 02:10:00,sensor_01,26.43,58.6
2026-01-03 02:15:00,sensor_02,26.68,54.5
2026-01-03 02:20:00,sensor_02,26.21,56.06
2026-01-03 02:25:00,sensor_02,26.94,52.92
2026-01-03 02:30:00,sensor_03,25.61,52.94
2026-01-03 02:35:00,sensor_01,25.38,56.66
2026-01-03 02:40:00,sensor_01,25.11,51.8
2026-01-03 02:45:00,sensor_02,26.75,53.67
2026-01-03 02:50:00,sensor_01,26.33,-7.11
2026-01-03 02:55:00,sensor_03,25.97,54.72
2026-01-03 03:00:00,sensor_01,26.55,53.93
2026-01-03 03:05:00,sensor_02,25.85,55.08
2026-01-03 03:10:00,sensor_03,27.64,55.68
2026-01-03 03:15:00,sensor_03,26.48,55.76
2026-01-03 03:20:00,sensor_02,26.47,52.32
2026-01-03 03:25:00,sensor_01,26.78,53.72
2026-01-03 03:30:00,sensor_02,26.65,56.68
2026-01-03 03:35:00,sensor_01,26.53,56.08
2026-01-03 03:40:00,sensor_01,26.02,51.55
2026-01-03 03:45:00,sensor_03,26.65,55.0
2026-01-03 03:50:00,sensor_02,27.36,50.34
2026-01-03 03:55:00,sensor_03,27.09,54.39
2026-01-03 04:00:00,sensor_02,27.53,57.93
2026-01-03 04:05:00,sensor_02,26.48,52.24
2026-01-03 04:10:00,sensor_03,26.24,52.47
2026-01-03 04:15:00,sensor_02,26.67,55.66
2026-01-03 04:20:00,sensor_02,26.76,51.05
2026-01-03 04:25:00,sensor_01,27.28,52.87
2026-01-03 04:30:00,sensor_02,25.89,55.33
2026-01-03 04:35:00,sensor_02,27.5,52.87
2026-01-03 04:40:00,sensor_03,26.65,53.66
2026-01-03 04:45:00,sensor_03,26.52,55.62
2026-01-03 04:50:00,sensor_02,26.23,54.98
2026-01-03 04:55:00,sensor_01,25.9,54.67
2026-01-03 05:00:00,sensor_01,27.34,53.36
2026-01-03 05:05:00,sensor_03,26.97,54.77
2026-01-03 05:10:00,sensor_02,-16.42,53.79
2026-01-03 05:15:00,sensor_02,26.28,54.95
2026-01-03 05:20:00,sensor_01,26.76,53.04
2026-01-03 05:25:00,sensor_01,27.77,53.67
2026-01-03 05:30:00,sensor_01,26.8,52.05
2026-01-03 05:35:00,sensor_03,26.18,53.96
2026-01-03 05:40:00,sensor_02,26.81,52.41
2026-01-03 05:45:00,sensor_03,26.8,51.81
2026-01-03 05:50:00,sensor_02,25.58,54.55
2026-01-03 05:55:00,sensor_03,86.68,54.46
2026-01-03 06:00:00,sensor_02,26.88,55.57
2026-01-03 06:05:00,sensor_01,27.35,53.14
2026-01-03 06:10:00,sensor_01,27.92,54.82
2026-01-03 06:15:00,sensor_01,27.56,55.1
2026-01-03 06:20:00,sensor_03,26.87,54.89
2026-01-03 06:25:00,sensor_01,26.45,52.35
2026-01-03 06:30:00,sensor_02,28.29,54.3
2026-01-03 06:35:00,sensor_03,27.03,54.73
2026-01-03 06:40:00,sensor_02,27.01,54.01
2026-01-03 06:45:00,sensor_03,26.99,49.83
2026-01-03 06:50:00,sensor_02,27.1,54.32
2026-01-03 06:55:00,sensor_02,26.93,58.43
2026-01-03 07:00:00,sensor_03,26.65,53.31
2026-01-03 07:05:00,sensor_03,26.66,52.58
2026-01-03 07:10:00,sensor_01,26.92,54.78
2026-01-03 07:15:00,sensor_01,26.66,54.66
2026-01-03 07:20:00,sensor_02,93.99,56.42
2026-01-03 07:25:00,sensor_02,26.99,51.52
2026-01-03 07:30:00,sensor_02,26.8,55.5
2026-01-03 07:35:00,sensor_03,90.05,55.21
2026-01-03 07:40:00,sensor_03,25.61,53.75
2026-01-03 07:45:00,sensor_01,27.48,54.71
2026-01-03 07:50:00,sensor_02,27.55,56.09
2026-01-03 07:55:00,sensor_01,25.9,55.78
2026-01-03 08:00:00,sensor_03,26.56,51.85
2026-01-03 08:05:00,sensor_03,26.55,55.77
2026-01-03 08:10:00,sensor_03,26.03,54.0
2026-01-03 08:15:00,sensor_01,26.34,54.28
2026-01-03 08:20:00,sensor_03,26.18,54.28
2026-01-03 08:25:00,sensor_02,27.61,53.83
2026-01-03 08:30:00,sensor_01,27.2,56.52
2026-01-03 08:35:00,sensor_03,27.37,53.97
2026-01-03 08:40:00,sensor_01,27.09,51.89
2026-01-03 08:45:00,sensor_01,26.17,53.35
2026-01-03 08:50:00,sensor_03,26.47,-2.02
2026-01-03 08:55:00,sensor_03,26.98,56.59
2026-01-03 09:00:00,sensor_01,25.8,55.5
2026-01-03 09:05:00,sensor_01,26.77,52.59
2026-01-03 09:10:00,sensor_03,26.29,59.26
2026-01-03 09:15:00,sensor_02,26.23,54.82
2026-01-03 09:20:00,sensor_01,26.77,56.84
2026-01-03 09:25:00,sensor_01,26.64,53.99
2026-01-03 09:30:00,sensor_02,26.23,55.36
2026-01-03 09:35:00,sensor_03,26.99,55.97
2026-01-03 09:40:00,sensor_03,25.87,56.73
2026-01-03 09:45:00,sensor_02,26.72,56.41
2026-01-03 09:50:00,sensor_03,26.71,56.04
2026-01-03 09:55:00,sensor_03,26.26,53.66
2026-01-03 10:00:00,sensor_01,26.16,53.36
2026-01-03 10:05:00,sensor_01,25.37,55.17
2026-01-03 10:10:00,sensor_01,26.46,56.37
2026-01-03 10:15:00,sensor_02,25.91,54.05
2026-01-03 10:20:00,sensor_03,25.74,56.63
2026-01-03 10:25:00,sensor_03,26.52,57.41
2026-01-03 10:30:00,sensor_01,25.65,52.67
2026-01-03 10:35:00,sensor_01,25.3,52.83
2026-01-03 10:40:00,sensor_02,25.22,54.22
2026-01-03 10:45:00,sensor_03,26.3,55.12
2026-01-03 10:50:00,sensor_02,25.36,53.45
2026-01-03 10:55:00,sensor_03,26.88,57.2
2026-01-03 11:00:00,sensor_02,24.48,55.59
2026-01-03 11:05:00,sensor_01,26.37,54.82
2026-01-03 11:10:00,sensor_02,25.62,51.87
2026-01-03 11:15:00,sensor_02,25.47,52.11
2026-01-03 11:20:00,sensor_01,25.25,55.3
2026-01-03 11:25:00,sensor_03,25.72,50.48
2026-01-03 11:30:00,sensor_03,25.5,56.77
2026-01-03 11:35:00,sensor_01,26.07,54.42
2026-01-03 11:40:00,sensor_02,25.57,61.23
2026-01-03 11:45:00,sensor_02,25.59,59.36
2026-01-03 11:50:00,sensor_02,25.34,54.38
2026-01-03 11:55:00,sensor_03,25.49,54.53
2026-01-03 12:00:00,sensor_02,25.15,56.99
2026-01-03 12:05:00,sensor_03,24.14,58.41
2026-01-03 12:10:00,sensor_02,24.33,51.72
2026-01-03 12:15:00,sensor_01,25.37,51.43
2026-01-03 12:20:00,sensor_01,25.09,53.76
2026-01-03 12:25:00,sensor_03,24.91,56.17
2026-01-03 12:30:00,sensor_03,25.01,55.99
2026-01-03 12:35:00,sensor_01,25.17,57.14
2026-01-03 12:40:00,sensor_01,24.73,52.6
2026-01-03 12:45:00,sensor_02,24.61,50.37
2026-01-03 12:50:00,sensor_01,25.1,56.72
2026-01-03 12:55:00,sensor_03,24.51,53.34
2026-01-03 13:00:00,sensor_01,24.69,51.22
2026-01-03 13:05:00,sensor_03,23.63,55.55
2026-01-03 13:10:00,sensor_03,25.0,56.85
2026-01-03 13:15:00,sensor_02,24.72,55.01
2026-01-03 13:20:00,sensor_02,24.61,-1.37
2026-01-03 13:25:00,sensor_02,24.97,54.94
2026-01-03 13:30:00,sensor_02,25.32,54.52
2026-01-03 13:35:00,sensor_01,24.99,52.56
2026-01-03 13:40:00,sensor_02,23.56,53.83
2026-01-03 13:45:00,sensor_01,23.84,56.3
2026-01-03 13:50:00,sensor_02,24.17,55.9
2026-01-03 13:55:00,sensor_02,24.5,55.59
2026-01-03 14:00:00,sensor_03,24.26,53.51
2027-01-03 14:05:00,sensor_01,23.64,55.14
2026-01-03 14:10:00,sensor_03,24.09,51.15
2026-01-03 14:15:00,sensor_02,23.62,55.86
2026-01-03 14:20:00,sensor_01,23.69,58.36
2026-01-03 14:25:00,sensor_02,23.3,52.55
2026-01-03 14:30:00,sensor_03,23.54,54.33
2026-01-03 14:35:00,sensor_01,23.32,56.16
2026-01-03 14:40:00,sensor_03,23.51,58.01
2026-01-03 14:45:00,sensor_02,24.53,54.6
2026-01-03 14:50:00,sensor_02,23.53,54.12
2026-01-03 14:55:00,sensor_02,25.32,51.56
2026-01-03 15:00:00,sensor_01,23.83,55.91
2026-01-03 15:05:00,sensor_03,23.68,59.79
2026-01-03 15:10:00,sensor_03,23.16,112.76
2026-01-03 15:15:00,sensor_02,23.94,55.66
2026-01-03 15:20:00,sensor_03,23.3,56.35
2026-01-03 15:25:00,sensor_01,23.65,55.68
2026-01-03 15:30:00,sensor_02,24.87,54.08
2026-01-03 15:35:00,sensor_02,23.54,57.35
2027-01-03 15:40:00,sensor_02,24.16,56.16
2026-01-03 15:45:00,sensor_01,23.23,55.74
2026-01-03 15:50:00,sensor_02,23.57,53.76
2026-01-03 15:55:00,sensor_02,24.47,58.31
2026-01-03 16:00:00,sensor_02,22.95,57.2
2026-01-03 16:05:00,sensor_02,24.17,54.76
2026-01-03 16:10:00,sensor_03,23.62,57.87
2026-01-03 16:15:00,sensor_02,22.99,54.87
2026-01-03 16:20:00,sensor_01,23.58,54.3
2026-01-03 16:25:00,sensor_02,23.75,54.35
2026-01-03 16:30:00,sensor_02,23.58,52.32
2026-01-03 16:35:00,sensor_03,22.48,56.81
2026-01-03 16:40:00,sensor_02,22.9,52.2
2026-01-03 16:45:00,sensor_03,23.14,53.41
2026-01-03 16:50:00,sensor_01,23.23,51.71
2026-01-03 16:55:00,sensor_03,23.58,55.69
2026-01-03 17:00:00,sensor_02,23.16,55.67
2026-01-03 17:05:00,sensor_01,22.4,55.31
2026-01-03 17:10:00,sensor_02,23.26,53.88
2026-01-03 17:15:00,sensor_03,23.37,53.62
2026-01-03 17:20:00,sensor_01,23.35,56.89
2026-01-03 17:25:00,sensor_01,23.61,54.86
2026-01-03 17:30:00,sensor_03,23.49,56.6
2026-01-03 17:35:00,sensor_03,23.3,54.2
2026-01-03 17:40:00,sensor_01,23.03,56.33
2026-01-03 17:45:00,sensor_01,22.24,58.57
2026-01-03 17:50:00,sensor_03,23.28,57.14
2026-01-03 17:55:00,sensor_02,23.17,55.14
2026-01-03 18:00:00,sensor_01,23.14,56.51
2026-01-03 18:05:00,sensor_03,22.36,55.52
2026-01-03 18:10:00,sensor_02,22.46,56.02
2026-01-03 18:15:00,sensor_01,23.53,55.35
2026-01-03 18:20:00,sensor_01,22.98,55.67
2026-01-03 18:25:00,sensor_03,23.34,56.42
2026-01-03 18:30:00,sensor_02,23.01,54.01
2026-01-03 18:35:00,sensor_01,23.01,53.97
2026-01-03 18:40:00,sensor_02,23.47,53.22
2026-01-03 18:45:00,sensor_02,22.74,52.8
2026-01-03 18:50:00,sensor_01,23.05,53.57
2026-01-03 18:55:00,sensor_02,22.77,56.32
2026-01-03 19:00:00,sensor_01,22.85,54.18
2026-01-03 19:05:00,sensor_02,-14.38,56.99
2026-01-03 19:10:00,sensor_01,23.18,56.04
2026-01-03 19:15:00,sensor_03,22.83,52.03
2026-01-03 19:20:00,sensor_01,23.7,57.28
2026-01-03 19:25:00,sensor_01,22.62,57.59
2026-01-03 19:30:00,sensor_01,22.97,53.98
2026-01-03 19:35:00,sensor_02,22.85,56.81
2026-01-03 19:40:00,sensor_03,23.79,54.25
2026-01-03 19:45:00,sensor_02,23.17,56.16
2026-01-03 19:50:00,sensor_02,23.58,53.44
2026-01-03 19:55:00,sensor_01,22.33,52.38
2026-01-03 20:00:00,sensor_02,23.4,55.1
2026-01-03 20:05:00,sensor_01,23.71,55.62
2026-01-03 20:10:00,sensor_03,23.31,55.07
2026-01-03 20:15:00,sensor_02,23.8,53.5
2026-01-03 20:20:00,sensor_02,23.01,55.07
2026-01-03 20:25:00,sensor_02,23.97,56.4
2026-01-03 20:30:00,sensor_01,24.42,55.78
2026-01-03 20:35:00,sensor_01,23.09,56.23
2026-01-03 20:40:00,sensor_02,23.05,54.53
2027-01-03 20:45:00,sensor_02,23.99,58.21
2026-01-03 20:50:00,sensor_03,24.06,53.51
2026-01-03 20:55:00,sensor_03,23.01,56.84
2026-01-03 21:00:00,sensor_03,23.38,58.07
2026-01-03 21:05:00,sensor_03,23.44,56.67
2026-01-03 21:10:00,sensor_03,22.91,55.3
2026-01-03 21:15:00,sensor_01,23.13,54.65
2026-01-03 21:20:00,sensor_03,23.08,57.78
2026-01-03 21:25:00,sensor_03,23.2,52.86
2026-01-03 21:30:00,sensor_02,23.57,53.77
2026-01-03 21:35:00,sensor_01,23.7,54.91
2026-01-03 21:40:00,sensor_03,24.36,58.18
2026-01-03 21:45:00,sensor_03,23.09,56.47
2026-01-03 21:50:00,sensor_03,24.08,53.77
2026-01-03 21:55:00,sensor_02,23.48,55.09
2026-01-03 22:00:00,sensor_02,23.98,54.27
2026-01-03 22:05:00,sensor_02,24.34,54.08
2026-01-03 22:10:00,sensor_03,23.44,57.46
2026-01-03 22:15:00,sensor_02,24.19,52.76
2026-01-03 22:20:00,sensor_03,24.08,58.72
2026-01-03 22:25:00,sensor_01,24.25,57.16
2026-01-03 22:30:00,sensor_03,24.14,57.68
2026-01-03 22:35:00,sensor_02,25.23,54.57
2026-01-03 22:40:00,sensor_01,23.68,55.2
2026-01-03 22:45:00,sensor_03,23.73,52.63
2026-01-03 22:50:00,sensor_01,23.69,54.45
2026-01-03 22:55:00,sensor_01,23.72,56.49
2026-01-03 23:00:00,sensor_01,24.16,57.85
2026-01-03 23:05:00,sensor_03,25.08,53.04
2026-01-03 23:10:00,sensor_02,25.19,54.53
2026-01-03 23:15:00,sensor_03,24.2,54.96
2026-01-03 23:20:00,sensor_02,-13.76,52.47
2026-01-03 23:25:00,sensor_03,24.72,56.44
2026-01-03 23:30:00,sensor_03,24.21,53.81
2026-01-03 23:35:00,sensor_03,24.8,54.87
2026-01-03 23:40:00,sensor_02,24.58,54.35
2026-01-03 23:45:00,sensor_03,23.72,53.68
2026-01-03 23:50:00,sensor_01,25.26,55.24
2026-01-03 23:55:00,sensor_03,25.38,54.83
2026-01-04 00:00:00,sensor_01,24.69,54.26
2026-01-04 00:05:00,sensor_02,24.81,53.54
2026-01-04 00:10:00,sensor_02,25.14,55.64
2026-01-04 00:15:00,sensor_03,25.17,58.31
2026-01-04 00:20:00,sensor_03,25.33,55.28
2026-01-04 00:25:00,sensor_03,26.01,56.99
2026-01-04 00:30:00,sensor_01,24.91,52.22
2026-01-04 00:35:00,sensor_02,24.6,55.32
2026-01-04 00:40:00,sensor_01,24.31,52.81
2026-01-04 00:45:00,sensor_01,24.63,52.05
2026-01-04 00:50:00,sensor_03,24.98,53.52
2026-01-04 00:55:00,sensor_03,25.9,57.38
2026-01-04 01:00:00,sensor_01,25.26,56.64
2026-01-04 01:05:00,sensor_01,25.63,55.23
2026-01-04 01:10:00,sensor_03,25.51,51.68
2026-01-04 01:15:00,sensor_03,26.11,54.35
2026-01-04 01:20:00,sensor_01,26.78,55.34
2026-01-04 01:25:00,sensor_03,25.25,55.09
2026-01-04 01:30:00,sensor_03,25.27,51.05
2026-01-04 01:35:00,sensor_01,26.04,52.96
2026-01-04 01:40:00,sensor_01,-16.0,54.61
2026-01-04 01:45:00,sensor_02,26.44,55.81
2026-01-04 01:50:00,sensor_01,25.81,50.35
2026-01-04 01:55:00,sensor_03,25.34,54.42
2026-01-04 02:00:00,sensor_01,26.3,54.79
2026-01-04 02:05:00,sensor_01,26.55,56.2
2026-01-04 02:10:00,sensor_01,26.41,55.89
2026-01-04 02:15:00,sensor_02,26.25,55.67
2026-01-04 02:20:00,sensor_02,26.53,52.9
2026-01-04 02:25:00,sensor_03,26.58,50.68
2026-01-04 02:30:00,sensor_02,26.69,53.71
2026-01-04 02:35:00,sensor_01,26.32,56.5
2026-01-04 02:40:00,sensor_02,25.92,57.29
2026-01-04 02:45:00,sensor_01,26.07,55.92
2026-01-04 02:50:00,sensor_02,26.6,55.36
2026-01-04 02:55:00,sensor_02,25.59,55.26
2026-01-04 03:00:00,sensor_02,26.6,53.18
2026-01-04 03:05:00,sensor_01,26.22,54.03
2026-01-04 03:10:00,sensor_02,26.43,57.63
2026-01-04 03:15:00,sensor_01,27.05,52.41
2026-01-04 03:20:00,sensor_01,26.51,57.52
2026-01-04 03:25:00,sensor_03,26.44,-5.33
2026-01-04 03:30:00,sensor_02,25.73,56.94
2026-01-04 03:35:00,sensor_03,26.79,51.48
2026-01-04 03:40:00,sensor_03,26.74,55.46
2026-01-04 03:45:00,sensor_01,27.5,52.82
2026-01-04 03:50:00,sensor_02,26.26,51.46
2026-01-04 03:55:00,sensor_01,26.52,54.73
2026-01-04 04:00:00,sensor_01,26.86,56.15
2026-01-04 04:05:00,sensor_02,27.52,52.44
2026-01-04 04:10:00,sensor_01,26.68,51.14
2026-01-04 04:15:00,sensor_02,26.87,53.95
2026-01-04 04:20:00,sensor_02,27.04,53.96
2026-01-04 04:25:00,sensor_01,26.83,55.23
2026-01-04 04:30:00,sensor_01,26.51,56.03
2026-01-04 04:35:00,sensor_03,26.83,54.02
2026-01-04 04:40:00,sensor_01,27.27,57.84
2026-01-04 04:45:00,sensor_02,26.22,54.58
2026-01-04 04:50:00,sensor_03,26.8,53.44
2026-01-04 04:55:00,sensor_02,26.38,50.91
2026-01-04 05:00:00,sensor_03,27.53,53.51
2026-01-04 05:05:00,sensor_01,26.17,53.36
2026-01-04 05:10:00,sensor_01,26.65,55.95
2026-01-04 05:15:00,sensor_01,27.12,54.96
2026-01-04 05:20:00,sensor_02,27.71,51.68
2026-01-04 05:25:00,sensor_03,26.9,54.38
2026-01-04 05:30:00,sensor_02,26.65,55.38
2026-01-04 05:35:00,sensor_03,27.87,57.09
2026-01-04 05:40:00,sensor_01,26.21,55.81
2027-01-04 05:45:00,sensor_02,25.83,55.56
2026-01-04 05:50:00,sensor_01,27.15,54.15
2026-01-04 05:55:00,sensor_02,26.68,54.81
2026-01-04 06:00:00,sensor_01,26.49,56.5
2026-01-04 06:05:00,sensor_02,27.35,51.33
2026-01-04 06:10:00,sensor_02,27.12,53.3
2026-01-04 06:15:00,sensor_03,26.72,52.45
2026-01-04 06:20:00,sensor_01,26.36,54.76
2026-01-04 06:25:00,sensor_03,27.44,56.46
2026-01-04 06:30:00,sensor_03,27.33,52.81
2026-01-04 06:35:00,sensor_01,26.95,49.22
2026-01-04 06:40:00,sensor_02,27.92,53.18
2026-01-04 06:45:00,sensor_03,26.46,55.83
2026-01-04 06:50:00,sensor_01,26.24,55.08
2026-01-04 06:55:00,sensor_02,26.65,54.86
2026-01-04 07:00:00,sensor_03,26.91,53.47
2026-01-04 07:05:00,sensor_03,27.05,51.48
2026-01-04 07:10:00,sensor_03,26.81,55.06
2026-01-04 07:15:00,sensor_02,27.11,52.37
2026-01-04 07:20:00,sensor_03,26.31,58.4
2026-01-04 07:25:00,sensor_02,27.65,55.18
2026-01-04 07:30:00,sensor_03,26.89,52.87
2026-01-04 07:35:00,sensor_01,27.49,52.81
2026-01-04 07:40:00,sensor_03,27.1,53.85
2026-01-04 07:45:00,sensor_01,27.16,53.56
2026-01-04 07:50:00,sensor_01,27.22,56.27
2026-01-04 07:55:00,sensor_01,27.16,54.41
2026-01-04 08:00:00,sensor_02,27.05,52.67
2026-01-04 08:05:00,sensor_01,27.4,57.91
2026-01-04 08:10:00,sensor_03,26.83,54.23
2026-01-04 08:15:00,sensor_02,27.09,55.67
2026-01-04 08:20:00,sensor_01,26.69,52.92
2026-01-04 08:25:00,sensor_02,27.45,54.86
2026-01-04 08:30:00,sensor_02,26.39,54.76
2026-01-04 08:35:00,sensor_02,27.63,50.35
2026-01-04 08:40:00,sensor_03,26.71,58.16
2026-01-04 08:45:00,sensor_01,26.02,56.72
2026-01-04 08:50:00,sensor_02,26.8,53.34
2026-01-04 08:55:00,sensor_02,26.39,51.93
2026-01-04 09:00:00,sensor_02,26.83,54.99
2026-01-04 09:05:00,sensor_01,26.09,54.47
2026-01-04 09:10:00,sensor_02,26.19,55.0
2026-01-04 09:15:00,sensor_02,25.47,54.68
2026-01-04 09:20:00,sensor_03,26.19,55.31
2026-01-04 09:25:00,sensor_01,25.2,57.19
2026-01-04 09:30:00,sensor_03,25.62,55.43
2026-01-04 09:35:00,sensor_01,26.79,52.19
2026-01-04 09:40:00,sensor_01,26.81,57.02
2026-01-04 09:45:00,sensor_01,26.63,57.57
2026-01-04 09:50:00,sensor_03,25.93,60.6
2026-01-04 09:55:00,sensor_03,26.39,52.05
2026-01-04 10:00:00,sensor_03,26.0,54.99
2026-01-04 10:05:00,sensor_03,25.42,50.34
2026-01-04 10:10:00,sensor_02,26.75,55.61
2026-01-04 10:15:00,sensor_02,26.44,53.4
2026-01-04 10:20:00,sensor_02,25.89,58.35
2026-01-04 10:25:00,sensor_01,26.01,52.95
2026-01-04 10:30:00,sensor_02,26.1,51.12
2026-01-04 10:35:00,sensor_01,24.98,53.56
2026-01-04 10:40:00,sensor_03,25.88,50.55
2026-01-04 10:45:00,sensor_01,25.66,56.0
2026-01-04 10:50:00,sensor_01,25.5,50.37
2026-01-04 10:55:00,sensor_02,25.86,54.56
2026-01-04 11:00:00,sensor_03,26.42,50.59
2026-01-04 11:05:00,sensor_03,25.84,54.1
2026-01-04 11:10:00,sensor_02,25.23,58.03
2026-01-04 11:15:00,sensor_03,25.8,55.46
2026-01-04 11:20:00,sensor_03,26.22,53.01
2026-01-04 11:25:00,sensor_03,25.98,54.68
2026-01-04 11:30:00,sensor_02,101.41,54.78
2026-01-04 11:35:00,sensor_03,25.19,55.69
2026-01-04 11:40:00,sensor_01,25.87,52.01
2026-01-04 11:45:00,sensor_01,25.71,55.93
2026-01-04 11:50:00,sensor_03,25.97,49.33
2026-01-04 11:55:00,sensor_02,25.84,53.48
2026-01-04 12:00:00,sensor_02,25.52,54.02
2026-01-04 12:05:00,sensor_02,24.73,56.27
2026-01-04 12:10:00,sensor_03,25.66,55.05
2026-01-04 12:15:00,sensor_03,25.1,52.19
2026-01-04 12:20:00,sensor_01,26.04,53.03
2026-01-04 12:25:00,sensor_02,24.66,55.4
2026-01-04 12:30:00,sensor_01,25.87,54.84
2026-01-04 12:35:00,sensor_01,25.1,53.84
2026-01-04 12:40:00,sensor_02,24.67,54.04
2026-01-04 12:45:00,sensor_03,24.76,56.39
2026-01-04 12:50:00,sensor_03,24.84,53.96
2026-01-04 12:55:00,sensor_01,25.21,54.82
2026-01-04 13:00:00,sensor_01,24.74,59.6
2026-01-04 13:05:00,sensor_01,24.2,52.41
2026-01-04 13:10:00,sensor_01,24.47,51.56
2026-01-04 13:15:00,sensor_02,25.55,56.83
2026-01-04 13:20:00,sensor_01,25.35,53.9
2026-01-04 13:25:00,sensor_01,24.7,54.62
2026-01-04 13:30:00,sensor_03,24.5,53.7
2026-01-04 13:35:00,sensor_03,24.54,54.74
2026-01-04 13:40:00,sensor_03,24.79,58.46
2026-01-04 13:45:00,sensor_02,23.97,56.86
2026-01-04 13:50:00,sensor_02,24.35,56.98
2026-01-04 13:55:00,sensor_03,23.65,52.43
2026-01-04 14:00:00,sensor_03,24.2,53.2
